order_id,customer_id,order_date,delivery_time_min,status,total_amount_xaf,city,quartier,courier_id,order_hour,order_day_of_week,total_amount_xaf_clean,ecart_montant,is_problematic,month
107497,CUST11232,2024-08-16 00:00:00,25.7,cancelled,5816.0,Douala,Deido,8,20,Friday,5733.0,83.0,True,2024-08-01
107498,CUST10725,2024-05-01 19:39:00,47.1,delivered,3002.0,Bafoussam,Pefura,45,19,Friday,5966.0,-2964.0,False,2024-05-01
107499,CUST10374,2024-12-17 13:30:00,39.3,delivered,10103.0,Douala,Ndokotti,47,13,Tuesday,4674.0,5429.0,False,2024-12-01
107500,CUST11957,2023-04-27 15:49:00,26.6,delivered,8372.0,Yaounde,Ngoa-Ekele,4,15,Thursday,22305.0,-13933.0,False,2023-04-01
107501,CUST10381,2022-12-22 00:00:00,66.0,delivered,30020.0,Yaounde,Jouvence,8,18,Thursday,36360.0,-6340.0,False,2022-12-01
107502,CUST11014,2023-04-06 18:55:00,21.8,cancelled,15000.0,Yaounde,Omnisport,14,18,Thursday,2327.0,12673.0,True,2023-04-01
107503,CUST11476,2024-11-02 22:41:00,44.6,delivered,16940.0,Yaounde,Etoudi,16,22,Sunday,8743.0,8197.0,False,2024-11-01
107504,CUST17207,2023-08-22 00:00:00,30.8,delivered,42940.0,Douala,Yassa,41,20,Tuesday,13611.0,29329.0,False,2023-08-01
107505,CUST10275,2024-10-07 11:52:00,45.7,delivered,2174.0,Douala,Ngodi-Bakoko,2,11,Monday,5021.0,-2847.0,False,2024-10-01
107506,CUST11595,2024-04-22 14:52:00,28.1,delivered,7653.0,Douala,Bonapriso,3,14,Monday,11412.0,-3759.0,False,2024-04-01
107507,CUST11849,2025-02-23 00:00:00,128.1,late,3713.0,Yaounde,Bastos,2,23,Sunday,26078.0,-22365.0,True,2025-02-01
107508,CUST10425,2022-04-18 17:14:00,226.0,late,15241.0,Yaounde,Omnisport,6,17,Monday,15424.0,-183.0,True,2022-04-01
107509,CUST10286,2022-08-24 19:58:00,45.7,delivered,13486.0,Douala,Yassa,7,19,Wednesday,14904.0,-1418.0,False,2022-08-01
107510,CUST17131,2023-12-31 08:14:00,49.5,delivered,8221.0,Douala,Deido,9,8,Sunday,2610.0,5611.0,False,2023-12-01
107511,CUST10865,2024-07-18 10:14:00,39.2,delivered,7910.0,Yaounde,Santa Barbara,37,10,Thursday,60646.0,-52736.0,False,2024-07-01
107512,CUST11618,2024-05-07 22:53:00,45.7,in_progress,5975.0,Yaounde,Efoulan,15,22,Friday,4370.0,1605.0,False,2024-05-01
107513,CUST11883,2022-07-19 00:00:00,29.0,delivered,22909.0,Douala,Logbessou,41,20,Tuesday,1449.0,21460.0,False,2022-07-01
107514,CUST11769,2022-11-21 00:00:00,238.4,late,7526.0,Bafoussam,Kamkop,34,7,Monday,3887.0,3639.0,True,2022-11-01
107515,CUST11983,2025-08-03 09:55:00,43.6,delivered,31536.0,Bafoussam,Bamendzi,47,9,Saturday,29821.0,1715.0,False,2025-08-01
107516,CUST11784,2024-06-15 00:00:00,141.4,late,50907.0,Yaounde,Bastos,21,16,Saturday,13041.0,37866.0,True,2024-06-01
107517,CUST10762,2024-05-28 12:59:00,39.0,delivered,4672.0,Yaounde,Biyem-Assi,18,12,Tuesday,8964.0,-4292.0,False,2024-05-01
107518,CUST10297,2024-07-21 12:20:00,51.2,delivered,1360.0,Yaounde,Nkol-Eton,44,12,Sunday,4707.0,-3347.0,False,2024-07-01
107519,CUST10579,2023-10-18 00:00:00,41.2,delivered,79844.0,Yaounde,Nkol-Eton,44,13,Wednesday,13202.0,66642.0,False,2023-10-01
107520,CUST10109,2024-03-29 18:34:00,40.6,delivered,13165.0,Douala,Mboppi,37,18,Friday,3454.0,9711.0,False,2024-03-01
107521,CUST11595,2023-02-24 17:35:00,50.0,delivered,8887.0,Douala,Village,38,17,Friday,23466.0,-14579.0,False,2023-02-01
107522,CUST11524,2022-11-17 17:28:00,45.7,late,75000.0,Yaounde,Messa,31,17,Thursday,4778.0,70222.0,True,2022-11-01
107523,CUST11408,2022-12-12 12:14:00,40.3,delivered,23219.0,Douala,Cité des Palmiers,27,12,Monday,16466.0,6753.0,False,2022-12-01
107524,CUST10240,2025-02-13 20:09:00,26.0,delivered,6101.0,Douala,Bonamoussadi,18,20,Thursday,6380.0,-279.0,False,2025-02-01
107525,CUST17155,2023-09-12 12:01:00,31.8,delivered,25406.0,Douala,Kotto,3,12,Saturday,6338.0,19068.0,False,2023-09-01
107526,CUST10829,2024-05-13 17:31:00,223.6,late,3308.0,Douala,Logbessou,19,17,Monday,2798.0,510.0,True,2024-05-01
107527,CUST10171,2024-10-03 00:00:00,45.7,delivered,25781.0,Douala,Nyalla,5,13,Thursday,2895.0,22886.0,False,2024-10-01
107528,CUST17137,2025-07-02 20:41:00,41.5,delivered,14169.0,Douala,Bonabéri,43,20,Friday,6085.0,8084.0,False,2025-07-01
107529,CUST11145,2024-06-23 19:57:00,45.7,delivered,15830.0,Bafoussam,Famla,20,19,Sunday,7334.0,8496.0,False,2024-06-01
107530,CUST11504,2025-02-01 18:15:00,288.8,late,5614.0,Yaounde,Nlongkak,18,18,Saturday,28677.0,-23063.0,True,2025-02-01
107531,CUST11691,2023-04-29 20:45:00,26.7,delivered,3249.0,Bafoussam,Lekie,19,20,Saturday,62712.0,-59463.0,False,2023-04-01
107532,CUST10296,2023-11-24 00:00:00,84.5,delivered,46866.0,Yaounde,Nkol-Eton,45,8,Friday,34398.0,12468.0,False,2023-11-01
107533,CUST17368,2025-09-03 19:09:00,55.9,delivered,6562.0,Douala,Ndogpassi,10,19,Sunday,747.0,5815.0,False,2025-09-01
107534,CUST10998,2024-06-03 20:31:00,87.5,late,14390.0,Douala,Cité des Palmiers,16,20,Wednesday,40294.0,-25904.0,True,2024-06-01
107535,CUST10999,2025-02-12 10:35:00,52.6,delivered,9598.0,Yaounde,Elig-Edzoa,3,10,Wednesday,5046.0,4552.0,False,2025-02-01
107536,CUST11718,2023-02-18 00:00:00,45.7,delivered,34810.0,Douala,Bepanda,6,19,Saturday,13002.0,21808.0,False,2023-02-01
107537,CUST11793,2025-02-06 20:23:00,25.1,delivered,31769.0,Bafoussam,Bamendzi,46,20,Thursday,1681.0,30088.0,False,2025-02-01
107538,CUST11707,2023-10-23 20:32:00,47.8,delivered,12000.0,Yaounde,Madagascar,34,20,Monday,5294.0,6706.0,False,2023-10-01
107539,CUST11679,2024-05-23 00:00:00,98.2,late,24538.0,Bafoussam,Kamkop,21,9,Thursday,4006.0,20532.0,True,2024-05-01
107540,CUST17247,2024-02-12 10:56:00,35.7,delivered,104083.0,Douala,Mboppi,41,10,Monday,51704.0,52379.0,False,2024-02-01
107541,CUST11578,2024-01-15 00:00:00,87.5,late,36280.0,Bafoussam,Kamkop,32,6,Monday,2930.0,33350.0,True,2024-01-01
107542,CUST10579,2022-09-12 08:27:00,50.3,delivered,,Yaounde,Santa Barbara,21,8,Monday,870.0,,False,2022-09-01
107543,CUST12048,2025-06-02 17:50:00,205.2,late,2777.0,Yaounde,Essos,8,17,Thursday,8857.0,-6080.0,True,2025-06-01
107544,CUST11682,2022-09-26 00:00:00,29.1,delivered,25000.0,Bafoussam,Pefura,36,12,Monday,4901.0,20099.0,False,2022-09-01
107545,CUST11245,2022-03-07 00:00:00,100.1,late,4611.0,Bafoussam,Ndiengdam,23,17,Monday,10258.0,-5647.0,True,2022-03-01
107546,CUST10298,2022-05-29 06:29:00,123.3,late,4496.0,Yaounde,Efoulan,22,6,Sunday,8995.0,-4499.0,True,2022-05-01
107547,CUST11257,2023-04-13 10:44:00,53.1,delivered,15588.0,Yaounde,Essos,42,10,Thursday,115881.0,-100293.0,False,2023-04-01
107548,CUST10193,2024-11-27 12:44:00,20.2,delivered,8684.0,Douala,Bali,41,12,Wednesday,6066.0,2618.0,False,2024-11-01
107549,CUST10482,2024-10-04 10:58:00,82.6,late,49642.0,Douala,Ngodi-Bakoko,1,10,Friday,8060.0,41582.0,True,2024-10-01
107550,CUST11256,2025-02-14 18:42:00,21.8,cancelled,18000.0,Douala,New-Bell,19,18,Friday,16936.0,1064.0,True,2025-02-01
107551,CUST11699,2023-04-10 13:00:00,38.5,delivered,12000.0,Yaounde,Nkomo,12,13,Monday,1823.0,10177.0,False,2023-04-01
107552,CUST12058,2024-05-31 20:51:00,31.9,delivered,6307.0,Douala,Kotto,4,20,Friday,10140.0,-3833.0,False,2024-05-01
107553,CUST11963,2025-03-14 10:38:00,32.2,delivered,3328.0,Douala,Deido,3,10,Friday,45352.0,-42024.0,False,2025-03-01
107554,CUST10486,2022-06-17 00:00:00,45.7,in_progress,15000.0,Yaounde,Omnisport,31,14,Friday,14693.0,307.0,False,2022-06-01
107555,CUST10176,2025-02-07 10:58:00,34.2,delivered,30573.0,Douala,Yassa,3,10,Friday,2466.0,28107.0,False,2025-02-01
107556,CUST11751,2025-01-12 00:00:00,5.0,cancelled,492350.0,Yaounde,Mvog-Mbi,24,10,Sunday,2725.0,489625.0,True,2025-01-01
107557,CUST17126,2025-03-04 11:32:00,45.7,cancelled,8090.0,Douala,Cité des Palmiers,16,11,Tuesday,32085.0,-23995.0,True,2025-03-01
107558,CUST10550,2024-09-01 14:01:00,48.8,delivered,21391.0,Yaounde,Tsinga,25,14,Tuesday,8768.0,12623.0,False,2024-09-01
107559,CUST11090,2022-01-25 17:56:00,92.5,delivered,31288.0,Yaounde,Messa,5,17,Tuesday,6624.0,24664.0,False,2022-01-01
107560,CUST11679,2023-01-08 12:32:00,23.7,delivered,13771.0,Douala,Kotto,38,12,Tuesday,3627.0,10144.0,False,2023-01-01
107561,CUST11322,2022-07-06 00:00:00,52.1,delivered,13567.0,Douala,Bali,40,2,Wednesday,7576.0,5991.0,False,2022-07-01
107562,CUST10218,2024-02-14 20:30:00,45.7,late,3669.0,Bafoussam,Famla,1,20,Wednesday,5243.0,-1574.0,True,2024-02-01
107563,CUST17377,2024-06-03 13:50:00,47.8,delivered,46774.0,Douala,Beedi,6,13,Wednesday,39514.0,7260.0,False,2024-06-01
107564,CUST11108,2024-01-06 16:24:00,63.3,delivered,45128.0,Yaounde,Etoudi,18,16,Saturday,9170.0,35958.0,False,2024-01-01
107565,CUST17367,2023-05-10 11:09:00,45.7,late,75000.0,Yaounde,Ngoa-Ekele,32,11,Wednesday,1150.0,73850.0,True,2023-05-01
107566,CUST11098,2023-09-15 00:00:00,72.0,delivered,38467.0,Douala,Bepanda,44,17,Friday,9905.0,28562.0,False,2023-09-01
107567,CUST10206,2024-09-16 12:43:00,29.8,delivered,17292.0,Douala,New-Bell,24,12,Monday,9132.0,8160.0,False,2024-09-01
107568,CUST12043,2022-05-21 12:25:00,45.7,late,261014.0,Yaounde,Biyem-Assi,7,12,Saturday,92542.0,168472.0,True,2022-05-01
107569,CUST10272,2022-06-11 11:20:00,5.0,cancelled,1000.0,Yaounde,Tsinga,17,11,Saturday,15700.0,-14700.0,True,2022-06-01
107570,CUST11919,2024-01-11 13:07:00,40.9,delivered,15000.0,Yaounde,Tsinga,3,13,Thursday,55171.0,-40171.0,False,2024-01-01
107571,CUST10339,2023-11-27 20:29:00,73.4,late,38063.0,Douala,Nkolmesseng,11,20,Monday,16403.0,21660.0,True,2023-11-01
107572,CUST10104,2024-04-03 12:56:00,32.9,delivered,59662.0,Bafoussam,Mossap,35,12,Wednesday,16947.0,42715.0,False,2024-04-01
107573,CUST11419,2025-02-15 09:37:00,45.7,cancelled,39218.0,Yaounde,Madagascar,4,9,Saturday,11009.0,28209.0,True,2025-02-01
107574,CUST17264,2024-03-17 21:09:00,31.7,delivered,12877.0,Yaounde,Bastos,17,21,Sunday,47931.0,-35054.0,False,2024-03-01
107575,CUST11955,2023-04-29 00:00:00,45.7,delivered,32529.0,Douala,Ndokotti,13,11,Saturday,21310.0,11219.0,False,2023-04-01
107576,CUST10420,2024-12-18 19:50:00,58.8,delivered,8950.0,Bafoussam,Tougang,45,19,Wednesday,3689.0,5261.0,False,2024-12-01
107577,CUST10153,2025-02-20 05:55:00,50.3,delivered,12622.0,Yaounde,Santa Barbara,14,5,Thursday,3517.0,9105.0,False,2025-02-01
107578,CUST10018,2025-03-03 01:49:00,62.4,late,221110.0,Douala,Bali,20,1,Monday,3497.0,217613.0,True,2025-03-01
107579,CUST10949,2025-02-20 08:23:00,15.7,cancelled,,Bafoussam,Fomekoua,13,8,Thursday,1621.0,,True,2025-02-01
107580,CUST10099,2024-11-11 13:01:00,43.1,delivered,9884.0,Yaounde,Jouvence,12,13,Monday,72314.0,-62430.0,False,2024-11-01
107581,CUST17333,2024-04-15 00:00:00,32.3,delivered,50000.0,Bafoussam,Tamdja,44,20,Monday,15022.0,34978.0,False,2024-04-01
107582,CUST11109,2023-07-19 12:48:00,35.3,delivered,9770.0,Bafoussam,Bamendzi,29,12,Wednesday,3305.0,6465.0,False,2023-07-01
107583,CUST10530,2025-03-03 00:00:00,41.4,delivered,4531.0,Douala,Yassa,9,16,Monday,32935.0,-28404.0,False,2025-03-01
107584,CUST10122,2023-03-09 00:00:00,45.7,in_progress,15054.0,Yaounde,Madagascar,46,14,Thursday,20798.0,-5744.0,False,2023-03-01
107585,CUST11229,2024-12-30 00:00:00,64.6,late,17126.0,Bafoussam,Centre Ville,42,9,Monday,2768.0,14358.0,True,2024-12-01
107586,CUST12081,2024-02-17 00:00:00,31.5,delivered,28691.0,Douala,New-Bell,19,14,Saturday,95405.0,-66714.0,False,2024-02-01
107587,CUST12083,2024-09-23 07:17:00,45.7,delivered,25000.0,Yaounde,Nkomo,12,7,Monday,2113.0,22887.0,False,2024-09-01
107588,CUST11817,2024-01-20 18:06:00,59.9,delivered,3310.0,Douala,PK12,38,18,Saturday,35493.0,-32183.0,False,2024-01-01
107589,CUST10899,2022-11-29 00:00:00,46.7,delivered,13808.0,Bafoussam,Mossap,25,19,Tuesday,1012.0,12796.0,False,2022-11-01
107590,CUST10783,2025-03-13 11:54:00,32.8,delivered,6162.0,Douala,Nyalla,9,11,Thursday,8860.0,-2698.0,False,2025-03-01
107591,CUST10068,2024-03-11 09:59:00,50.1,delivered,5930.0,Yaounde,Biyem-Assi,34,9,Monday,12542.0,-6612.0,False,2024-03-01
107592,CUST11182,2023-01-04 18:07:00,161.6,late,6955.0,Douala,Bonamoussadi,34,18,Saturday,30204.0,-23249.0,True,2023-01-01
107593,CUST10295,2024-12-08 13:24:00,45.4,delivered,3754.0,Yaounde,Madagascar,32,13,Sunday,1986.0,1768.0,False,2024-12-01
107594,CUST10798,2023-05-13 16:56:00,37.8,delivered,12843.0,Yaounde,Ngoa-Ekele,15,16,Saturday,21016.0,-8173.0,False,2023-05-01
107595,CUST17179,2024-12-06 16:46:00,45.7,in_progress,41329.0,Yaounde,Madagascar,21,16,Friday,7798.0,33531.0,False,2024-12-01
107596,CUST10529,2022-10-23 00:00:00,50.3,delivered,14642.0,Yaounde,Jouvence,27,11,Sunday,1226.0,13416.0,False,2022-10-01
107597,CUST10579,2023-04-20 11:45:00,32.6,delivered,5727.0,Yaounde,Ngoa-Ekele,13,11,Thursday,1200.0,4527.0,False,2023-04-01
107598,CUST11798,2022-05-15 17:18:00,180.6,late,95624.0,Douala,Ndokotti,24,17,Sunday,6609.0,89015.0,True,2022-05-01
107599,CUST10179,2023-07-22 12:55:00,49.3,delivered,51929.0,Yaounde,Mvog-Mbi,11,12,Saturday,265.0,51664.0,False,2023-07-01
107600,CUST10535,2024-03-19 13:38:00,13.9,cancelled,,Bafoussam,Ngouache,30,13,Tuesday,7869.0,,True,2024-03-01
107601,CUST12016,2022-11-11 17:59:00,187.3,late,244735.0,Yaounde,Mvog-Mbi,5,17,Friday,27940.0,216795.0,True,2022-11-01
107602,CUST11343,2024-09-27 08:19:00,72.3,delivered,9154.0,Douala,Village,38,8,Friday,3275.0,5879.0,False,2024-09-01
107603,CUST11120,2022-07-29 14:31:00,52.7,delivered,11123.0,Yaounde,Mimboman,20,14,Friday,11062.0,61.0,False,2022-07-01
107604,CUST11777,2024-10-28 00:00:00,261.9,late,35250.0,Douala,Ngodi-Bakoko,42,19,Monday,7525.0,27725.0,True,2024-10-01
107605,CUST17103,2024-01-09 13:48:00,36.7,delivered,21740.0,Douala,Logbessou,13,13,Tuesday,10191.0,11549.0,False,2024-01-01
107606,CUST11532,2024-03-02 20:46:00,151.2,late,15058.0,Douala,Bonabéri,6,20,Saturday,34852.0,-19794.0,True,2024-03-01
107607,CUST10317,2022-09-17 07:55:00,40.1,delivered,7217.0,Bafoussam,Bamougoum,4,7,Saturday,11171.0,-3954.0,False,2022-09-01
107608,CUST10470,2023-05-13 00:00:00,38.6,delivered,50000.0,Douala,Bonapriso,17,20,Saturday,12989.0,37011.0,False,2023-05-01
107609,CUST10930,2023-05-28 00:00:00,48.4,delivered,4140.0,Yaounde,Biyem-Assi,22,20,Sunday,17991.0,-13851.0,False,2023-05-01
107610,CUST11528,2023-07-20 00:00:00,45.7,in_progress,41953.0,Douala,Nkolmesseng,3,15,Thursday,13026.0,28927.0,False,2023-07-01
107611,CUST11653,2024-06-07 00:00:00,29.1,delivered,3339.0,Yaounde,Ngoa-Ekele,19,10,Friday,13405.0,-10066.0,False,2024-06-01
107612,CUST11007,2023-02-20 00:00:00,45.7,delivered,,Douala,Village,2,11,Monday,2572.0,,False,2023-02-01
107613,CUST10460,2025-03-13 21:04:00,39.2,delivered,21414.0,Yaounde,Etoudi,38,21,Thursday,67952.0,-46538.0,False,2025-03-01
107614,CUST17339,2024-12-08 12:55:00,44.8,delivered,23178.0,Douala,Makepe,18,12,Sunday,6206.0,16972.0,False,2024-12-01
107615,CUST10170,2023-04-08 03:49:00,11.8,cancelled,3600.0,Douala,Akwa,25,3,Friday,20858.0,-17258.0,True,2023-04-01
107616,CUST11800,2024-03-21 19:24:00,248.6,late,5418.0,Douala,Bonabéri,30,19,Thursday,13648.0,-8230.0,True,2024-03-01
107617,CUST10394,2023-10-25 15:20:00,47.4,delivered,5896.0,Douala,Beedi,2,15,Wednesday,4063.0,1833.0,False,2023-10-01
107618,CUST10216,2024-10-30 00:00:00,59.5,delivered,500000.0,Douala,PK12,43,19,Wednesday,45636.0,454364.0,False,2024-10-01
107619,CUST90166,2023-07-05 08:24:00,64.0,delivered,120000.0,Yaounde,Nkomo,37,8,Wednesday,1728.0,118272.0,False,2023-07-01
107620,CUST11638,2023-05-27 00:16:00,5.0,cancelled,80000.0,Douala,Bonamoussadi,21,0,Saturday,1054.0,78946.0,True,2023-05-01
107621,CUST11422,2025-01-18 14:54:00,32.1,delivered,13753.0,Yaounde,Nkomo,39,14,Saturday,19116.0,-5363.0,False,2025-01-01
107622,CUST10154,2023-06-12 13:23:00,148.9,late,7005.0,Douala,Bepanda,19,13,Wednesday,51387.0,-44382.0,True,2023-06-01
107623,CUST10640,2024-01-26 00:00:00,45.5,delivered,7966.0,Yaounde,Santa Barbara,44,6,Friday,8477.0,-511.0,False,2024-01-01
107624,CUST11179,2022-12-05 14:12:00,33.9,delivered,27678.0,Douala,PK8,7,14,Thursday,16997.0,10681.0,False,2022-12-01
107625,CUST90231,2025-03-03 12:17:00,31.9,delivered,16483.0,Douala,Ndogpassi,41,12,Monday,14137.0,2346.0,False,2025-03-01
107626,CUST10619,2023-11-28 18:08:00,168.3,late,50000.0,Douala,Kotto,29,18,Tuesday,9666.0,40334.0,True,2023-11-01
107627,CUST10363,2023-10-04 18:28:00,96.4,delivered,88622.0,Douala,Bonapriso,30,18,Wednesday,120395.0,-31773.0,False,2023-10-01
107628,CUST17348,2022-02-21 00:00:00,36.5,delivered,74256.0,Yaounde,Mokolo,32,9,Monday,4521.0,69735.0,False,2022-02-01
107629,CUST11218,2023-09-24 11:11:00,49.3,delivered,11280.0,Douala,Nyalla,35,11,Sunday,35503.0,-24223.0,False,2023-09-01
107630,CUST11290,2025-03-04 09:30:00,42.7,delivered,2826.0,Yaounde,Nlongkak,3,9,Tuesday,413.0,2413.0,False,2025-03-01
107631,CUST11126,2024-10-13 11:40:00,30.7,delivered,6911.0,Yaounde,Emana,18,11,Sunday,5081.0,1830.0,False,2024-10-01
107632,CUST11245,2023-10-13 16:46:00,48.2,delivered,13055.0,Douala,Akwa,32,16,Friday,14224.0,-1169.0,False,2023-10-01
107633,CUST11756,2023-01-08 13:23:00,53.7,delivered,2945.0,Yaounde,Biyem-Assi,21,13,Sunday,12250.0,-9305.0,False,2023-01-01
107634,CUST10376,2023-10-09 18:36:00,258.5,late,31273.0,Yaounde,Obili,8,18,Monday,3996.0,27277.0,True,2023-10-01
107635,CUST10548,2024-12-01 11:42:00,134.3,late,335506.0,Douala,Nkolmesseng,39,11,Friday,10578.0,324928.0,True,2024-12-01
107636,CUST17332,2023-09-11 21:47:00,176.6,late,18071.0,Yaounde,Briqueterie,28,21,Thursday,86802.0,-68731.0,True,2023-09-01
107637,CUST10770,2025-03-11 10:49:00,24.1,delivered,3478.0,Bafoussam,Tamdja,23,10,Tuesday,6736.0,-3258.0,False,2025-03-01
107638,CUST10534,2023-03-31 07:43:00,87.3,delivered,12000.0,Douala,New-Bell,28,7,Friday,61808.0,-49808.0,False,2023-03-01
107639,CUST17112,2023-08-03 12:34:00,53.2,delivered,10137.0,Yaounde,Ngoa-Ekele,3,12,Wednesday,29830.0,-19693.0,False,2023-08-01
107640,CUST10276,2022-06-23 19:21:00,53.0,delivered,11517.0,Yaounde,Obili,39,19,Thursday,5100.0,6417.0,False,2022-06-01
107641,CUST17135,2024-11-10 19:52:00,45.7,in_progress,5480.0,Douala,Nkolmesseng,35,19,Friday,6088.0,-608.0,False,2024-11-01
107642,CUST11786,2023-12-07 00:00:00,50.0,delivered,69337.0,Yaounde,Omnisport,32,5,Thursday,8912.0,60425.0,False,2023-12-01
107643,CUST10413,2024-10-10 19:16:00,59.0,delivered,4757.0,Yaounde,Mendong,24,19,Thursday,4717.0,40.0,False,2024-10-01
107644,CUST10158,2023-06-14 11:36:00,45.7,delivered,22792.0,Bafoussam,Tougang,11,11,Wednesday,130140.0,-107348.0,False,2023-06-01
107645,CUST11583,2024-11-12 11:46:00,46.1,delivered,18299.0,Douala,Kotto,5,11,Wednesday,11174.0,7125.0,False,2024-11-01
107646,CUST17366,2025-02-05 18:56:00,62.4,delivered,41986.0,Douala,Akwa,46,18,Wednesday,8148.0,33838.0,False,2025-02-01
107647,CUST11450,2023-09-14 08:35:00,40.3,delivered,25000.0,Douala,Bonabéri,31,8,Thursday,53226.0,-28226.0,False,2023-09-01
107648,CUST10917,2024-12-15 00:00:00,33.4,delivered,19950.0,Yaounde,Elig-Edzoa,1,6,Sunday,5117.0,14833.0,False,2024-12-01
107649,CUST11056,2024-02-11 13:21:00,113.2,late,11479.0,Douala,Nyalla,19,13,Sunday,18458.0,-6979.0,True,2024-02-01
107650,CUST17378,2023-05-05 12:40:00,37.6,delivered,5613.0,Yaounde,Elig-Edzoa,44,12,Friday,11022.0,-5409.0,False,2023-05-01
107651,CUST17349,2022-08-08 11:48:00,45.7,late,42870.0,Yaounde,Santa Barbara,23,11,Monday,31759.0,11111.0,True,2022-08-01
107652,CUST11566,2024-09-11 01:38:00,80.2,late,226294.0,Douala,Bonapriso,26,1,Wednesday,17345.0,208949.0,True,2024-09-01
107653,CUST17116,2023-12-18 00:55:00,45.7,late,235715.0,Douala,Kotto,11,0,Monday,23288.0,212427.0,True,2023-12-01
107654,CUST11038,2023-02-06 00:00:00,45.7,delivered,,Yaounde,Nkomo,46,10,Monday,36377.0,,False,2023-02-01
107655,CUST12074,2023-07-14 12:01:00,174.1,late,9645.0,Yaounde,Nlongkak,9,12,Friday,6744.0,2901.0,True,2023-07-01
107656,CUST11203,2024-10-10 18:17:00,83.2,delivered,,Douala,PK8,42,18,Thursday,32336.0,,False,2024-10-01
107657,CUST17258,2024-10-27 10:11:00,86.1,late,45907.0,Yaounde,Ngoa-Ekele,21,10,Sunday,3041.0,42866.0,True,2024-10-01
107658,CUST11224,2024-03-19 18:36:00,61.0,delivered,-4755.0,Douala,Nkolmesseng,28,18,Tuesday,7645.0,-12400.0,False,2024-03-01
107659,CUST90987,2024-12-26 15:44:00,49.9,delivered,15000.0,Douala,Ndokotti,6,15,Thursday,4220.0,10780.0,False,2024-12-01
107660,CUST11820,2024-02-07 00:00:00,32.1,delivered,27809.0,Yaounde,Essos,20,12,Wednesday,16470.0,11339.0,False,2024-02-01
107661,CUST90394,2024-11-02 20:41:00,119.5,late,22873.0,Bafoussam,Ndiengdam,45,20,Saturday,1274.0,21599.0,True,2024-11-01
107662,CUST11240,2024-04-15 00:00:00,108.8,late,2973.0,Yaounde,Biyem-Assi,25,15,Monday,46280.0,-43307.0,True,2024-04-01
107663,CUST10841,2024-04-05 17:12:00,49.5,delivered,17232.0,Douala,Bonanjo,33,17,Saturday,54120.0,-36888.0,False,2024-04-01
107664,CUST17301,2023-04-07 19:36:00,205.9,late,7730.0,Douala,Yassa,17,19,Tuesday,9094.0,-1364.0,True,2023-04-01
107665,CUST10344,2023-12-16 08:23:00,81.5,delivered,19236.0,Yaounde,Ngoa-Ekele,21,8,Saturday,7018.0,12218.0,False,2023-12-01
107666,CUST11600,2025-01-30 13:42:00,29.6,delivered,5539.0,Douala,Mboppi,47,13,Thursday,6318.0,-779.0,False,2025-01-01
107667,CUST11993,2024-01-26 00:00:00,49.1,delivered,12586.0,Bafoussam,Lekie,40,17,Friday,1634.0,10952.0,False,2024-01-01
107668,CUST10639,2024-02-18 16:07:00,36.1,delivered,62816.0,Douala,Cité des Palmiers,41,16,Sunday,9694.0,53122.0,False,2024-02-01
107669,CUST17182,2024-09-12 00:00:00,68.9,delivered,29660.0,Douala,Ndog-Bong,6,19,Thursday,16102.0,13558.0,False,2024-09-01
107670,CUST90759,2024-04-24 16:19:00,130.6,late,8196.0,Yaounde,Bastos,15,16,Wednesday,6211.0,1985.0,True,2024-04-01
107671,CUST10923,2024-07-11 04:51:00,40.6,delivered,17971.0,Douala,Ndokotti,28,4,Thursday,50977.0,-33006.0,False,2024-07-01
107672,CUST11208,2024-07-08 18:01:00,38.4,delivered,10850.0,Yaounde,Bastos,23,18,Wednesday,18579.0,-7729.0,False,2024-07-01
107673,CUST11236,2024-06-28 02:49:00,156.4,late,9228.0,Yaounde,Obili,44,2,Friday,55134.0,-45906.0,True,2024-06-01
107674,CUST11759,2023-11-24 09:29:00,25.9,delivered,9263.0,Douala,PK12,17,9,Friday,7633.0,1630.0,False,2023-11-01
107675,CUST10831,2024-08-17 17:33:00,62.5,delivered,65968.0,Yaounde,Biyem-Assi,44,17,Saturday,9828.0,56140.0,False,2024-08-01
107676,CUST11981,2024-09-06 22:36:00,40.0,delivered,15005.0,Yaounde,Tsinga,35,22,Friday,52418.0,-37413.0,False,2024-09-01
107677,CUST17141,2022-05-08 20:41:00,33.7,delivered,7789.0,Douala,Nkolmesseng,32,20,Friday,25425.0,-17636.0,False,2022-05-01
107678,CUST10459,2023-04-11 14:08:00,105.4,late,10861.0,Bafoussam,Tamdja,14,14,Saturday,6384.0,4477.0,True,2023-04-01
107679,CUST11297,2023-11-08 01:09:00,45.7,in_progress,50235.0,Bafoussam,Djeleng,32,1,Friday,5660.0,44575.0,False,2023-11-01
107680,CUST10464,2023-02-14 18:58:00,52.3,delivered,,Douala,Makepe,8,18,Tuesday,38473.0,,False,2023-02-01
107681,CUST10117,2023-01-13 09:44:00,113.8,late,8786.0,Douala,Cité des Palmiers,45,9,Friday,542.0,8244.0,True,2023-01-01
107682,CUST11042,2023-09-04 10:38:00,45.7,delivered,38016.0,Bafoussam,Lekie,2,10,Monday,32129.0,5887.0,False,2023-09-01
107683,CUST11808,2023-03-21 14:08:00,5.0,cancelled,,Douala,Nkolmesseng,8,14,Tuesday,21725.0,,True,2023-03-01
